|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
0	119	0.0265	0.51	0.49	0.5957	195.3	0.06488	0	0.3916	0.106	0.1869	0.1254	0	0.1172	0.1589	0.2198	0.04401	0	0.1	0.01544	0.003322
0	120	0.0325	0.57	0.43	0.5964	191.3	0.06515	0	0.392	0.08415	0.157	0.1251	0	0.1211	0.1001	0.1011	0.04491	0	0.1	0.026	0.001627
0	121	0.0385	0.63	0.37	0.5331	193.1	0.06479	0	0.3904	0.1064	0.3191	0.123	0	0.1172	0.17	0.4213	0.04428	0	0.1	0.01709	0.003911
0	122	0.032	0.55	0.45	0.5665	191.9	0.06488	0	0.3916	0.1005	0.1178	0.1235	0	0.125	0.07353	0.0994	0.04423	0	0.1	0.02701	0.001189
0	123	0.036	0.58	0.42	0.5619	191.8	0.06422	0	0.392	0.08982	0.2501	0.1214	0	0.125	0.1305	0.2607	0.04401	0	0.1	0.01809	0.002122
0	124	0.03	0.53	0.47	0.6	196.4	0.06492	0	0.3916	0.09165	0.1432	0.1225	0	0.1211	0.1099	0.1426	0.04379	0	0.1	0.02384	0.003416
0	125	0.0325	0.62	0.38	0.5571	196.8	0.06539	0	0.3916	0.09066	0.197	0.1231	0	0.1289	0.09401	0.2221	0.04342	0	0.1	0.07305	0.004237
0	126	0.0295	0.55	0.45	0.5951	194.8	0.06569	0	0.3908	0.1163	0.2058	0.1229	0	0.125	0.1245	0.1356	0.04312	0	0.1	0.01816	0.0038
0	127	0.0315	0.6	0.4	0.558	194	0.06462	0	0.3908	0.07915	0.1171	0.1224	0	0.1172	0.08703	0.08593	0.04383	0	0.1	0.01526	0.001283
0	128	0.0315	0.62	0.38	0.5578	193.5	0.06536	0	0.3904	0.08348	0.2139	0.1224	0	0.1211	0.07255	0.1077	0.04329	0	0.1	0.02539	0.001078
0	129	0.034	0.65	0.35	0.5715	192.7	0.06565	0	0.39	0.1057	0.3655	0.1248	0	0.125	0.1441	0.3352	0.04329	0	0.1	0.0112	0.002673
0	130	0.036	0.61	0.39	0.537	192.7	0.06608	0	0.3912	0.08467	0.1447	0.1269	0	0.1289	0.1059	0.1336	0.04277	0	0.1	0.01962	0.001674
0	131	0.0345	0.56	0.44	0.5823	193.3	0.06506	0	0.3924	0.08575	0.1915	0.1246	0	0.1289	0.08127	0.06332	0.04356	0	0.1	0.04327	0.001325
0	132	0.04	0.72	0.28	0.5395	194.4	0.06419	0	0.392	0.08605	0.1636	0.1226	0	0.125	0.09899	0.1261	0.0436	0	0.1	0.029	0.002243
0	133	0.0285	0.5	0.5	0.5947	193.1	0.06425	0	0.392	0.07795	0.153	0.1229	0	0.1211	0.1088	0.1263	0.04308	0	0.1	0.01921	0.001867
0	134	0.032	0.6	0.4	0.5669	191.8	0.0648	0	0.3908	0.1029	0.2299	0.1218	0	0.1211	0.1064	0.3475	0.04383	0	0.1	0.0749	0.005442
0	135	0.0365	0.65	0.35	0.5554	193	0.06523	0	0.3908	0.1145	0.256	0.124	0	0.125	0.09399	0.0765	0.04466	0	0.1	0.04444	0.00153
0	136	0.04	0.65	0.35	0.5142	191.6	0.06494	0	0.3916	0.0918	0.2861	0.1228	0	0.1289	0.09743	0.1857	0.04413	0	0.1	0.07798	0.004349
0	137	0.036	0.68	0.32	0.543	191.8	0.06501	0	0.3916	0.08445	0.1017	0.1225	0	0.1406	0.05789	0.09375	0.04405	0	0.1	0.04551	0.001702
0	138	0.034	0.64	0.36	0.5328	192.7	0.06521	0	0.3916	0.09746	0.6937	0.1225	0	0.125	0.1391	0.447	0.04452	0	0.1	0.01285	0.002885
0	139	0.036	0.66	0.34	0.5041	197.8	0.06504	0	0.3908	0.06535	0.1477	0.1221	0	0.1211	0.08847	0.09882	0.04412	0	0.1	0.01955	0.0006157
0	140	0.0335	0.6	0.4	0.5695	192.1	0.06538	0	0.3916	0.1064	0.2292	0.1231	0	0.125	0.1491	0.1731	0.04401	0	0.1	0.01703	0.001051
0	141	0.0335	0.63	0.37	0.5703	193.2	0.06531	0	0.392	0.1138	0.3793	0.1221	0	0.1367	0.2128	0.6342	0.04386	0	0.1	0.01223	0.004227
0	142	0.035	0.65	0.35	0.5219	193.3	0.0643	0	0.3924	0.09854	0.4159	0.1229	0	0.1289	0.06721	0.155	0.04404	0	0.1	0.01413	0.001289
